Asus;6;x;-33;20;-155;F
Asus;6;x;-33;19;-155;F
Asus;6;x;-33;18;-155;F
Asus;6;x;-33;17;-155;F
Asus;6;x;-33;16;-155;F
Asus;6;x;-33;15;-155;F
Asus;6;x;-33;14;-155;F
Asus;6;x;-33;13;-155;F
Asus;6;x;-33;12;-155;F
Asus;6;x;-33;11;-155;F
Asus;6;x;-33;10;-155;F
Asus;6;x;-33;9;-155;F
Asus;6;x;-33;8;-155;F
Asus;6;x;-33;7;-155;F
Asus;6;x;-33;6;-155;F
Asus;6;x;-33;5;-155;F
Asus;6;x;-33;4;-155;F
Asus;6;x;-33;3;-155;F
Asus;6;x;-33;2;-155;F
Asus;6;x;-33;1;-155;F
Asus;6;x;-33;0;-155;F
Asus;6;x;-33;-1;-155;F
Asus;6;x;-33;-2;-155;F
Asus;6;x;-33;-3;-155;F
Asus;6;x;-33;-4;-155;F
Asus;6;x;-33;-5;-155;F
Asus;6;x;-33;-6;-155;F
Asus;6;x;-33;-7;-155;F
Asus;6;x;-33;-8;-155;F
Asus;6;x;-33;-9;-155;F
Asus;6;x;-33;-10;-155;F
Asus;6;x;-33;-11;-155;F
Asus;6;x;-33;-12;-155;F
Asus;6;x;-33;-13;-155;F
Asus;6;x;-33;-14;-155;F
Asus;6;x;-33;-15;-155;F
Asus;6;x;-33;-16;-155;F
Asus;6;x;-33;-17;-155;F
Asus;6;x;-33;-18;-155;F
Asus;6;x;-33;-19;-155;F
Asus;6;x;-33;-20;-155;F
Asus;6;x;-32;20;-155;F
Asus;6;x;-32;19;-155;F
Asus;6;x;-32;18;-155;F
Asus;6;x;-32;17;-155;F
Asus;6;x;-32;16;-155;F
Asus;6;x;-32;15;-155;F
Asus;6;x;-32;14;-155;F
Asus;6;x;-32;13;-155;F
Asus;6;x;-32;12;-155;F
Asus;6;x;-32;11;-155;F
Asus;6;x;-32;10;-155;F
Asus;6;x;-32;9;-155;F
Asus;6;x;-32;8;-155;F
Asus;6;x;-32;7;-155;F
Asus;6;x;-32;6;-155;F
Asus;6;x;-32;5;-155;F
Asus;6;x;-32;4;-155;F
Asus;6;x;-32;3;-155;F
Asus;6;x;-32;2;-155;F
Asus;6;x;-32;1;-155;F
Asus;6;x;-32;0;-155;F
Asus;6;x;-32;-1;-155;F
Asus;6;x;-32;-2;-155;F
Asus;6;x;-32;-3;-155;F
Asus;6;x;-32;-4;-155;F
Asus;6;x;-32;-5;-155;F
Asus;6;x;-32;-6;-155;F
Asus;6;x;-32;-7;-155;F
Asus;6;x;-32;-8;-155;F
Asus;6;x;-32;-9;-155;F
Asus;6;x;-32;-10;-155;F
Asus;6;x;-32;-11;-155;F
Asus;6;x;-32;-12;-155;F
Asus;6;x;-32;-13;-155;F
Asus;6;x;-32;-14;-155;F
Asus;6;x;-32;-15;-155;F
Asus;6;x;-32;-16;-155;F
Asus;6;x;-32;-17;-155;F
Asus;6;x;-32;-18;-155;F
Asus;6;x;-32;-19;-155;F
Asus;6;x;-32;-20;-155;F
Asus;6;x;-31;20;-155;F
Asus;6;x;-31;19;-155;F
Asus;6;x;-31;18;-155;F
Asus;6;x;-31;17;-155;F
Asus;6;x;-31;16;-155;F
Asus;6;x;-31;15;-155;F
Asus;6;x;-31;14;-155;F
Asus;6;x;-31;13;-155;F
Asus;6;x;-31;12;-155;F
Asus;6;x;-31;11;-155;F
Asus;6;x;-31;10;-155;F
Asus;6;x;-31;9;-155;F
Asus;6;x;-31;8;-155;F
Asus;6;x;-31;7;-155;F
Asus;6;x;-31;6;-155;F
Asus;6;x;-31;5;-155;F
Asus;6;x;-31;4;-155;F
Asus;6;x;-31;3;-155;F
Asus;6;x;-31;2;-155;F
Asus;6;x;-31;1;-155;F
Asus;6;x;-31;0;-155;F
Asus;6;x;-31;-1;-155;F
Asus;6;x;-31;-2;-155;F
Asus;6;x;-31;-3;-155;F
Asus;6;x;-31;-4;-155;F
Asus;6;x;-31;-5;-155;F
Asus;6;x;-31;-6;-155;F
Asus;6;x;-31;-7;-155;F
Asus;6;x;-31;-8;-155;F
Asus;6;x;-31;-9;-155;F
Asus;6;x;-31;-10;-155;F
Asus;6;x;-31;-11;-155;F
Asus;6;x;-31;-12;-155;F
Asus;6;x;-31;-13;-155;F
Asus;6;x;-31;-14;-155;F
Asus;6;x;-31;-15;-155;F
Asus;6;x;-31;-16;-155;F
Asus;6;x;-31;-17;-155;F
Asus;6;x;-31;-18;-155;F
Asus;6;x;-31;-19;-155;F
Asus;6;x;-31;-20;-155;F
Asus;6;x;-30;20;-155;F
Asus;6;x;-30;19;-155;F
Asus;6;x;-30;18;-155;F
Asus;6;x;-30;17;-155;F
Asus;6;x;-30;16;-155;F
Asus;6;x;-30;15;-155;F
Asus;6;x;-30;14;-155;F
Asus;6;x;-30;13;-155;F
Asus;6;x;-30;12;-155;F
Asus;6;x;-30;11;-155;F
Asus;6;x;-30;10;-155;F
Asus;6;x;-30;9;-155;F
Asus;6;x;-30;8;-155;F
Asus;6;x;-30;7;-155;F
Asus;6;x;-30;6;-155;F
Asus;6;x;-30;5;-155;F
Asus;6;x;-30;4;-155;F
Asus;6;x;-30;3;-155;F
Asus;6;x;-30;2;-155;F
Asus;6;x;-30;1;-155;F
Asus;6;x;-30;0;-155;F
Asus;6;x;-30;-1;-155;F
Asus;6;x;-30;-2;-155;F
Asus;6;x;-30;-3;-155;F
Asus;6;x;-30;-4;-155;F
Asus;6;x;-30;-5;-155;F
Asus;6;x;-30;-6;-155;F
Asus;6;x;-30;-7;-155;F
Asus;6;x;-30;-8;-155;F
Asus;6;x;-30;-9;-155;F
Asus;6;x;-30;-10;-155;F
Asus;6;x;-30;-11;-155;F
Asus;6;x;-30;-12;-155;F
Asus;6;x;-30;-13;-155;F
Asus;6;x;-30;-14;-155;F
Asus;6;x;-30;-15;-155;F
Asus;6;x;-30;-16;-155;F
Asus;6;x;-30;-17;-155;F
Asus;6;x;-30;-18;-155;F
Asus;6;x;-30;-19;-155;F
Asus;6;x;-30;-20;-155;F
Asus;6;x;-29;20;-155;F
Asus;6;x;-29;19;-155;F
Asus;6;x;-29;18;-155;F
Asus;6;x;-29;17;-155;F
Asus;6;x;-29;16;-155;F
Asus;6;x;-29;15;-155;F
Asus;6;x;-29;14;-155;F
Asus;6;x;-29;13;-155;F
Asus;6;x;-29;12;-155;F
Asus;6;x;-29;11;-155;F
Asus;6;x;-29;10;-155;F
Asus;6;x;-29;9;-155;F
Asus;6;x;-29;8;-155;F
Asus;6;x;-29;7;-155;F
Asus;6;x;-29;6;-155;F
Asus;6;x;-29;5;-155;F
Asus;6;x;-29;4;-155;F
Asus;6;x;-29;3;-155;F
Asus;6;x;-29;2;-155;F
Asus;6;x;-29;1;-155;F
Asus;6;x;-29;0;-155;F
Asus;6;x;-29;-1;-155;F
Asus;6;x;-29;-2;-155;F
Asus;6;x;-29;-3;-155;F
Asus;6;x;-29;-4;-155;F
Asus;6;x;-29;-5;-155;F
Asus;6;x;-29;-6;-155;F
Asus;6;x;-29;-7;-155;F
Asus;6;x;-29;-8;-155;F
Asus;6;x;-29;-9;-155;F
Asus;6;x;-29;-10;-155;F
Asus;6;x;-29;-11;-155;F
Asus;6;x;-29;-12;-155;F
Asus;6;x;-29;-13;-155;F
Asus;6;x;-29;-14;-155;F
Asus;6;x;-29;-15;-155;F
Asus;6;x;-29;-16;-155;F
Asus;6;x;-29;-17;-155;F
Asus;6;x;-29;-18;-155;F
Asus;6;x;-29;-19;-155;F
Asus;6;x;-29;-20;-155;F
Asus;6;x;-28;20;-155;F
Asus;6;x;-28;19;-155;F
Asus;6;x;-28;18;-155;F
Asus;6;x;-28;17;-155;F
Asus;6;x;-28;16;-155;F
Asus;6;x;-28;15;-155;F
Asus;6;x;-28;14;-155;F
Asus;6;x;-28;13;-155;F
Asus;6;x;-28;12;-155;F
Asus;6;x;-28;11;-155;F
Asus;6;x;-28;10;-155;F
Asus;6;x;-28;9;-155;F
Asus;6;x;-28;8;-155;F
Asus;6;x;-28;7;-155;F
Asus;6;x;-28;6;-155;F
Asus;6;x;-28;5;-155;F
Asus;6;x;-28;4;-155;F
Asus;6;x;-28;3;-155;F
Asus;6;x;-28;2;-155;F
Asus;6;x;-28;1;-155;F
Asus;6;x;-28;0;-155;F
Asus;6;x;-28;-1;-155;F
Asus;6;x;-28;-2;-155;F
Asus;6;x;-28;-3;-155;F
Asus;6;x;-28;-4;-155;F
Asus;6;x;-28;-5;-155;F
Asus;6;x;-28;-6;-155;F
Asus;6;x;-28;-7;-155;F
Asus;6;x;-28;-8;-155;F
Asus;6;x;-28;-9;-155;F
Asus;6;x;-28;-10;-155;F
Asus;6;x;-28;-11;-155;F
Asus;6;x;-28;-12;-155;F
Asus;6;x;-28;-13;-155;F
Asus;6;x;-28;-14;-155;F
Asus;6;x;-28;-15;-155;F
Asus;6;x;-28;-16;-155;F
Asus;6;x;-28;-17;-155;F
Asus;6;x;-28;-18;-155;F
Asus;6;x;-28;-19;-155;F
Asus;6;x;-28;-20;-155;F
Asus;6;x;-27;20;-155;F
Asus;6;x;-27;19;-155;F
Asus;6;x;-27;18;-155;F
Asus;6;x;-27;17;-155;F
Asus;6;x;-27;16;-155;F
Asus;6;x;-27;15;-155;F
Asus;6;x;-27;14;-155;F
Asus;6;x;-27;13;-155;F
Asus;6;x;-27;12;-155;F
Asus;6;x;-27;11;-155;F
Asus;6;x;-27;10;-155;F
Asus;6;x;-27;9;-155;F
Asus;6;x;-27;8;-155;F
Asus;6;x;-27;7;-155;F
Asus;6;x;-27;6;-155;F
Asus;6;x;-27;5;-155;F
Asus;6;x;-27;4;-155;F
Asus;6;x;-27;3;-155;F
Asus;6;x;-27;2;-155;F
Asus;6;x;-27;1;-155;F
Asus;6;x;-27;0;-155;F
Asus;6;x;-27;-1;-155;F
Asus;6;x;-27;-2;-155;F
Asus;6;x;-27;-3;-155;F
Asus;6;x;-27;-4;-155;F
Asus;6;x;-27;-5;-155;F
Asus;6;x;-27;-6;-155;F
Asus;6;x;-27;-7;-155;F
Asus;6;x;-27;-8;-155;F
Asus;6;x;-27;-9;-155;F
Asus;6;x;-27;-10;-155;F
Asus;6;x;-27;-11;-155;F
Asus;6;x;-27;-12;-155;F
Asus;6;x;-27;-13;-155;F
Asus;6;x;-27;-14;-155;F
Asus;6;x;-27;-15;-155;F
Asus;6;x;-27;-16;-155;F
Asus;6;x;-27;-17;-155;F
Asus;6;x;-27;-18;-155;F
Asus;6;x;-27;-19;-155;F
Asus;6;x;-27;-20;-155;F
Asus;6;x;-26;20;-155;F
Asus;6;x;-26;19;-155;F
Asus;6;x;-26;18;-155;F
Asus;6;x;-26;17;-155;F
Asus;6;x;-26;16;-155;F
Asus;6;x;-26;15;-155;F
Asus;6;x;-26;14;-155;F
Asus;6;x;-26;13;-155;F
Asus;6;x;-26;12;-155;F
Asus;6;x;-26;11;-155;F
Asus;6;x;-26;10;-155;F
Asus;6;x;-26;9;-155;F
Asus;6;x;-26;8;-155;F
Asus;6;x;-26;7;-155;F
Asus;6;x;-26;6;-155;F
Asus;6;x;-26;5;-155;F
Asus;6;x;-26;4;-155;F
Asus;6;x;-26;3;-155;F
Asus;6;x;-26;2;-155;F
Asus;6;x;-26;1;-155;F
Asus;6;x;-26;0;-155;F
Asus;6;x;-26;-1;-155;F
Asus;6;x;-26;-2;-155;F
Asus;6;x;-26;-3;-155;F
Asus;6;x;-26;-4;-155;F
Asus;6;x;-26;-5;-155;F
Asus;6;x;-26;-6;-155;F
Asus;6;x;-26;-7;-155;F
Asus;6;x;-26;-8;-155;F
Asus;6;x;-26;-9;-155;F
Asus;6;x;-26;-10;-155;F
Asus;6;x;-26;-11;-155;F
Asus;6;x;-26;-12;-155;F
Asus;6;x;-26;-13;-155;F
Asus;6;x;-26;-14;-155;F
Asus;6;x;-26;-15;-155;F
Asus;6;x;-26;-16;-155;F
Asus;6;x;-26;-17;-155;F
Asus;6;x;-26;-18;-155;F
Asus;6;x;-26;-19;-155;F
Asus;6;x;-26;-20;-155;F
Asus;6;x;-25;20;-155;F
Asus;6;x;-25;19;-155;F
Asus;6;x;-25;18;-155;F
Asus;6;x;-25;17;-155;F
Asus;6;x;-25;16;-155;F
Asus;6;x;-25;15;-155;F
Asus;6;x;-25;14;-155;F
Asus;6;x;-25;13;-155;F
Asus;6;x;-25;12;-155;F
Asus;6;x;-25;11;-155;F
Asus;6;x;-25;10;-155;F
Asus;6;x;-25;9;-155;F
Asus;6;x;-25;8;-155;F
Asus;6;x;-25;7;-155;F
Asus;6;x;-25;6;-155;F
Asus;6;x;-25;5;-155;F
Asus;6;x;-25;4;-155;F
Asus;6;x;-25;3;-155;F
Asus;6;x;-25;2;-155;F
Asus;6;x;-25;1;-155;F
Asus;6;x;-25;0;-155;F
Asus;6;x;-25;-1;-155;F
Asus;6;x;-25;-2;-155;F
Asus;6;x;-25;-3;-155;F
Asus;6;x;-25;-4;-155;F
Asus;6;x;-25;-5;-155;F
Asus;6;x;-25;-6;-155;F
Asus;6;x;-25;-7;-155;F
Asus;6;x;-25;-8;-155;F
Asus;6;x;-25;-9;-155;F
Asus;6;x;-25;-10;-155;F
Asus;6;x;-25;-11;-155;F
Asus;6;x;-25;-12;-155;F
Asus;6;x;-25;-13;-155;F
Asus;6;x;-25;-14;-155;F
Asus;6;x;-25;-15;-155;F
Asus;6;x;-25;-16;-155;F
Asus;6;x;-25;-17;-155;F
Asus;6;x;-25;-18;-155;F
Asus;6;x;-25;-19;-155;F
Asus;6;x;-25;-20;-155;F
Asus;6;x;-24;20;-155;F
Asus;6;x;-24;19;-155;F
Asus;6;x;-24;18;-155;F
Asus;6;x;-24;17;-155;F
Asus;6;x;-24;16;-155;F
Asus;6;x;-24;15;-155;F
Asus;6;x;-24;14;-155;F
Asus;6;x;-24;13;-155;F
Asus;6;x;-24;12;-155;F
Asus;6;x;-24;11;-155;F
Asus;6;x;-24;10;-155;F
Asus;6;x;-24;9;-155;F
Asus;6;x;-24;8;-155;F
Asus;6;x;-24;7;-155;F
Asus;6;x;-24;6;-155;F
Asus;6;x;-24;5;-155;F
Asus;6;x;-24;4;-155;F
Asus;6;x;-24;3;-155;F
Asus;6;x;-24;2;-155;F
Asus;6;x;-24;1;-155;F
Asus;6;x;-24;0;-155;F
Asus;6;x;-24;-1;-155;F
Asus;6;x;-24;-2;-155;F
Asus;6;x;-24;-3;-155;F
Asus;6;x;-24;-4;-155;F
Asus;6;x;-24;-5;-155;F
Asus;6;x;-24;-6;-155;F
Asus;6;x;-24;-7;-155;F
Asus;6;x;-24;-8;-155;F
Asus;6;x;-24;-9;-155;F
Asus;6;x;-24;-10;-155;F
Asus;6;x;-24;-11;-155;F
Asus;6;x;-24;-12;-155;F
Asus;6;x;-24;-13;-155;F
Asus;6;x;-24;-14;-155;F
Asus;6;x;-24;-15;-155;F
Asus;6;x;-24;-16;-155;F
Asus;6;x;-24;-17;-155;F
Asus;6;x;-24;-18;-155;F
Asus;6;x;-24;-19;-155;F
Asus;6;x;-24;-20;-155;F
Asus;6;x;-23;20;-155;F
Asus;6;x;-23;19;-155;F
Asus;6;x;-23;18;-155;F
Asus;6;x;-23;17;-155;F
Asus;6;x;-23;16;-155;F
Asus;6;x;-23;15;-155;F
Asus;6;x;-23;14;-155;F
Asus;6;x;-23;13;-155;F
Asus;6;x;-23;12;-155;F
Asus;6;x;-23;11;-155;F
Asus;6;x;-23;10;-155;F
Asus;6;x;-23;9;-155;F
Asus;6;x;-23;8;-155;F
Asus;6;x;-23;7;-155;F
Asus;6;x;-23;6;-155;F
Asus;6;x;-23;5;-155;F
Asus;6;x;-23;4;-155;F
Asus;6;x;-23;3;-155;F
Asus;6;x;-23;2;-155;F
Asus;6;x;-23;1;-155;F
Asus;6;x;-23;0;-155;F
Asus;6;x;-23;-1;-155;F
Asus;6;x;-23;-2;-155;F
Asus;6;x;-23;-3;-155;F
Asus;6;x;-23;-4;-155;F
Asus;6;x;-23;-5;-155;F
Asus;6;x;-23;-6;-155;F
Asus;6;x;-23;-7;-155;F
Asus;6;x;-23;-8;-155;F
Asus;6;x;-23;-9;-155;F
Asus;6;x;-23;-10;-155;F
Asus;6;x;-23;-11;-155;F
Asus;6;x;-23;-12;-155;F
Asus;6;x;-23;-13;-155;F
Asus;6;x;-23;-14;-155;F
Asus;6;x;-23;-15;-155;F
Asus;6;x;-23;-16;-155;F
Asus;6;x;-23;-17;-155;F
Asus;6;x;-23;-18;-155;F
Asus;6;x;-23;-19;-155;F
Asus;6;x;-23;-20;-155;F
Asus;6;x;-22;20;-155;F
Asus;6;x;-22;19;-155;F
Asus;6;x;-22;18;-155;F
Asus;6;x;-22;17;-155;F
Asus;6;x;-22;16;-155;F
Asus;6;x;-22;15;-155;F
Asus;6;x;-22;14;-155;F
Asus;6;x;-22;13;-155;F
Asus;6;x;-22;12;-155;F
Asus;6;x;-22;11;-155;F
Asus;6;x;-22;10;-155;F
Asus;6;x;-22;9;-155;F
Asus;6;x;-22;8;-155;F
Asus;6;x;-22;7;-155;F
Asus;6;x;-22;6;-155;F
Asus;6;x;-22;5;-155;F
Asus;6;x;-22;4;-155;F
Asus;6;x;-22;3;-155;F
Asus;6;x;-22;2;-155;F
Asus;6;x;-22;1;-155;F
Asus;6;x;-22;0;-155;F
Asus;6;x;-22;-1;-155;F
Asus;6;x;-22;-2;-155;F
Asus;6;x;-22;-3;-155;F
Asus;6;x;-22;-4;-155;F
Asus;6;x;-22;-5;-155;F
Asus;6;x;-22;-6;-155;F
Asus;6;x;-22;-7;-155;F
Asus;6;x;-22;-8;-155;F
Asus;6;x;-22;-9;-155;F
Asus;6;x;-22;-10;-155;F
Asus;6;x;-22;-11;-155;F
Asus;6;x;-22;-12;-155;F
Asus;6;x;-22;-13;-155;F
Asus;6;x;-22;-14;-155;F
Asus;6;x;-22;-15;-155;F
Asus;6;x;-22;-16;-155;F
Asus;6;x;-22;-17;-155;F
Asus;6;x;-22;-18;-155;F
Asus;6;x;-22;-19;-155;F
Asus;6;x;-22;-20;-155;F
Asus;6;x;-21;20;-155;F
Asus;6;x;-21;19;-155;F
Asus;6;x;-21;18;-155;F
Asus;6;x;-21;17;-155;F
Asus;6;x;-21;16;-155;F
Asus;6;x;-21;15;-155;F
Asus;6;x;-21;14;-155;F
Asus;6;x;-21;13;-155;F
Asus;6;x;-21;12;-155;F
Asus;6;x;-21;11;-155;F
Asus;6;x;-21;10;-155;F
Asus;6;x;-21;9;-155;F
Asus;6;x;-21;8;-155;F
Asus;6;x;-21;7;-155;F
Asus;6;x;-21;6;-155;F
Asus;6;x;-21;5;-155;F
Asus;6;x;-21;4;-155;F
Asus;6;x;-21;3;-155;F
Asus;6;x;-21;2;-155;F
Asus;6;x;-21;1;-155;F
Asus;6;x;-21;0;-155;F
Asus;6;x;-21;-1;-155;F
Asus;6;x;-21;-2;-155;F
Asus;6;x;-21;-3;-155;F
Asus;6;x;-21;-4;-155;F
Asus;6;x;-21;-5;-155;F
Asus;6;x;-21;-6;-155;F
Asus;6;x;-21;-7;-155;F
Asus;6;x;-21;-8;-155;F
Asus;6;x;-21;-9;-155;F
Asus;6;x;-21;-10;-155;F
Asus;6;x;-21;-11;-155;F
Asus;6;x;-21;-12;-155;F
Asus;6;x;-21;-13;-155;F
Asus;6;x;-21;-14;-155;F
Asus;6;x;-21;-15;-155;F
Asus;6;x;-21;-16;-155;F
Asus;6;x;-21;-17;-155;F
Asus;6;x;-21;-18;-155;F
Asus;6;x;-21;-19;-155;F
Asus;6;x;-21;-20;-155;F
Asus;6;x;-20;20;-155;F
Asus;6;x;-20;19;-155;F
Asus;6;x;-20;18;-155;F
Asus;6;x;-20;17;-155;F
Asus;6;x;-20;16;-155;F
Asus;6;x;-20;15;-155;F
Asus;6;x;-20;14;-155;F
Asus;6;x;-20;13;-155;F
Asus;6;x;-20;12;-155;F
Asus;6;x;-20;11;-155;F
Asus;6;x;-20;10;-155;F
Asus;6;x;-20;9;-155;F
Asus;6;x;-20;8;-155;F
Asus;6;x;-20;7;-155;F
Asus;6;x;-20;6;-155;F
Asus;6;x;-20;5;-155;F
Asus;6;x;-20;4;-155;F
Asus;6;x;-20;3;-155;F
Asus;6;x;-20;2;-155;F
Asus;6;x;-20;1;-155;F
Asus;6;x;-20;0;-155;F
Asus;6;x;-20;-1;-155;F
Asus;6;x;-20;-2;-155;F
Asus;6;x;-20;-3;-155;F
Asus;6;x;-20;-4;-155;F
Asus;6;x;-20;-5;-155;F
Asus;6;x;-20;-6;-155;F
Asus;6;x;-20;-7;-155;F
Asus;6;x;-20;-8;-155;F
Asus;6;x;-20;-9;-155;F
Asus;6;x;-20;-10;-155;F
Asus;6;x;-20;-11;-155;F
Asus;6;x;-20;-12;-155;F
Asus;6;x;-20;-13;-155;F
Asus;6;x;-20;-14;-155;F
Asus;6;x;-20;-15;-155;F
Asus;6;x;-20;-16;-155;F
Asus;6;x;-20;-17;-155;F
Asus;6;x;-20;-18;-155;F
Asus;6;x;-20;-19;-155;F
Asus;6;x;-20;-20;-155;F
Asus;6;x;-19;20;-155;F
Asus;6;x;-19;19;-155;F
Asus;6;x;-19;18;-155;F
Asus;6;x;-19;17;-155;F
Asus;6;x;-19;16;-155;F
Asus;6;x;-19;15;-155;F
Asus;6;x;-19;14;-155;F
Asus;6;x;-19;13;-155;F
Asus;6;x;-19;12;-155;F
Asus;6;x;-19;11;-155;F
Asus;6;x;-19;10;-155;F
